pixelindex,2h_b,2h_m,6h_b,6h_m,10m_b,10m_m,12h_b,12h_m,20m_b,20m_m,24h_b,24h_m,30m_b,30m_m,60m_b,60m_m
175340,-2.30293,0.088178,-2.30293,0.057414,-2.30293,0.320596,-2.30293,0.044284,-2.30293,0.208581,-2.30293,0.036067,-2.30293,0.168625,-2.30293,0.119121
175341,-2.30293,0.088178,-2.30293,0.057414,-2.30293,0.320596,-2.30293,0.044284,-2.30293,0.208581,-2.30293,0.036067,-2.30293,0.168625,-2.30293,0.119121
175342,-2.30293,0.088178,-2.30293,0.057414,-2.30293,0.320596,-2.30293,0.044284,-2.30293,0.208581,-2.30293,0.036067,-2.30293,0.168625,-2.30293,0.119121
175343,-2.30293,0.088178,-2.30293,0.057414,-2.30293,0.320596,-2.30293,0.044284,-2.30293,0.208581,-2.30293,0.036067,-2.30293,0.168625,-2.30293,0.119121
175344,-2.30293,0.088178,-2.30293,0.057414,-2.30293,0.320596,-2.30293,0.044284,-2.30293,0.208581,-2.30293,0.036067,-2.30293,0.168625,-2.30293,0.119121
175345,-2.30293,0.088178,-2.30293,0.057414,-2.30293,0.320596,-2.30293,0.044284,-2.30293,0.208581,-2.30293,0.036067,-2.30293,0.168625,-2.30293,0.119121
175346,-2.30293,0.088178,-2.30293,0.057414,-2.30293,0.320596,-2.30293,0.044284,-2.30293,0.208581,-2.30293,0.036067,-2.30293,0.168625,-2.30293,0.119121
175347,-2.30293,0.088178,-2.30293,0.057414,-2.30293,0.320596,-2.30293,0.044284,-2.30293,0.208581,-2.30293,0.036067,-2.30293,0.168625,-2.30293,0.119121
175348,-2.28584,0.087759,-2.28584,0.057141,-2.28584,0.319074,-2.28584,0.044074,-2.28584,0.20759,-2.28584,0.035896,-2.28584,0.167825,-2.28584,0.118555
175349,-2.2198,0.085916,-2.2198,0.055942,-2.2198,0.312375,-2.2198,0.043149,-2.2198,0.203232,-2.2198,0.035142,-2.2198,0.164301,-2.2198,0.116066
175350,-2.16206,0.084039,-2.16206,0.054719,-2.16206,0.305549,-2.16206,0.042206,-2.16206,0.198791,-2.16206,0.034374,-2.16206,0.160711,-2.16206,0.11353
175351,-2.10538,0.082065,-2.10538,0.053434,-2.10538,0.298373,-2.10538,0.041215,-2.10538,0.194122,-2.10538,0.033567,-2.10538,0.156937,-2.10538,0.110863
175352,-2.05062,0.080122,-2.05062,0.052169,-2.05062,0.29131,-2.05062,0.040239,-2.05062,0.189527,-2.05062,0.032772,-2.05062,0.153221,-2.05062,0.108239
175353,-1.97847,0.077857,-1.97847,0.050694,-1.97847,0.283072,-1.97847,0.039101,-1.97847,0.184167,-1.97847,0.031846,-1.97847,0.148888,-1.97847,0.105178
175354,-1.88834,0.075168,-1.88834,0.048943,-1.88834,0.273296,-1.88834,0.037751,-1.88834,0.177807,-1.88834,0.030746,-1.88834,0.143747,-1.88834,0.101546
175355,-1.79976,0.072743,-1.79976,0.047364,-1.79976,0.264479,-1.79976,0.036533,-1.79976,0.172071,-1.79976,0.029754,-1.79976,0.139109,-1.79976,0.09827
175356,-1.71365,0.070466,-1.71365,0.045881,-1.71365,0.2562,-1.71365,0.035389,-1.71365,0.166684,-1.71365,0.028822,-1.71365,0.134754,-1.71365,0.095193
175357,-1.62415,0.06829,-1.62415,0.044465,-1.62415,0.248289,-1.62415,0.034296,-1.62415,0.161538,-1.62415,0.027933,-1.62415,0.130594,-1.62415,0.092254
175358,-1.53797,0.066262,-1.53797,0.043145,-1.53797,0.240917,-1.53797,0.033278,-1.53797,0.156741,-1.53797,0.027103,-1.53797,0.126716,-1.53797,0.089515
175359,-1.47416,0.064825,-1.47416,0.042209,-1.47416,0.235691,-1.47416,0.032556,-1.47416,0.153341,-1.47416,0.026515,-1.47416,0.123967,-1.47416,0.087573
175360,-1.43449,0.063951,-1.43449,0.041639,-1.43449,0.232512,-1.43449,0.032117,-1.43449,0.151273,-1.43449,0.026158,-1.43449,0.122295,-1.43449,0.086392
175361,-1.4115,0.063424,-1.4115,0.041297,-1.4115,0.230598,-1.4115,0.031853,-1.4115,0.150027,-1.4115,0.025942,-1.4115,0.121288,-1.4115,0.085681
175362,-1.398,0.063121,-1.398,0.041099,-1.398,0.229497,-1.398,0.031701,-1.398,0.149311,-1.398,0.025818,-1.398,0.120709,-1.398,0.085272
175363,-1.40042,0.063175,-1.40042,0.041134,-1.40042,0.229693,-1.40042,0.031728,-1.40042,0.149439,-1.40042,0.02584,-1.40042,0.120812,-1.40042,0.085345
175364,-1.40129,0.063195,-1.40129,0.041147,-1.40129,0.229763,-1.40129,0.031737,-1.40129,0.149485,-1.40129,0.025848,-1.40129,0.120849,-1.40129,0.085371
175365,-1.4086,0.063359,-1.4086,0.041254,-1.4086,0.23036,-1.4086,0.03182,-1.4086,0.149873,-1.4086,0.025916,-1.4086,0.121163,-1.4086,0.085592
175366,-1.41819,0.063576,-1.41819,0.041395,-1.41819,0.23115,-1.41819,0.031929,-1.41819,0.150387,-1.41819,0.026004,-1.41819,0.121579,-1.41819,0.085886
175803,-2.49034,0.107884,-2.49034,0.070245,-2.49034,0.392244,-2.49034,0.054181,-2.49034,0.255195,-2.49034,0.044127,-2.49034,0.20631,-2.49034,0.145742
175804,-2.4907,0.107712,-2.4907,0.070133,-2.4907,0.39162,-2.4907,0.054095,-2.4907,0.254789,-2.4907,0.044057,-2.4907,0.205982,-2.4907,0.14551
175805,-2.49269,0.107564,-2.49269,0.070037,-2.49269,0.391082,-2.49269,0.054021,-2.49269,0.254439,-2.49269,0.043997,-2.49269,0.205699,-2.49269,0.14531
175806,-2.50099,0.107519,-2.50099,0.070007,-2.50099,0.390917,-2.50099,0.053998,-2.50099,0.254331,-2.50099,0.043978,-2.50099,0.205612,-2.50099,0.145249
175807,-2.51363,0.107543,-2.51363,0.070023,-2.51363,0.391006,-2.51363,0.05401,-2.51363,0.25439,-2.51363,0.043988,-2.51363,0.205659,-2.51363,0.145282
175808,-2.52757,0.107575,-2.52757,0.070044,-2.52757,0.391122,-2.52757,0.054026,-2.52757,0.254465,-2.52757,0.044001,-2.52757,0.20572,-2.52757,0.145325
175809,-2.5458,0.107617,-2.5458,0.070071,-2.5458,0.391275,-2.5458,0.054047,-2.5458,0.254564,-2.5458,0.044018,-2.5458,0.2058,-2.5458,0.145382
175810,-2.5642,0.107607,-2.5642,0.070065,-2.5642,0.391238,-2.5642,0.054042,-2.5642,0.254541,-2.5642,0.044014,-2.5642,0.205781,-2.5642,0.145368
175811,-2.56096,0.107036,-2.56096,0.069693,-2.56096,0.389161,-2.56096,0.053755,-2.56096,0.253189,-2.56096,0.043781,-2.56096,0.204689,-2.56096,0.144597
175812,-2.55184,0.106356,-2.55184,0.06925,-2.55184,0.386689,-2.55184,0.053414,-2.55184,0.251581,-2.55184,0.043503,-2.55184,0.203389,-2.55184,0.143678
175813,-2.542,0.105697,-2.542,0.068821,-2.542,0.384292,-2.542,0.053083,-2.542,0.250021,-2.542,0.043233,-2.542,0.202128,-2.542,0.142787
175814,-2.54098,0.105256,-2.54098,0.068534,-2.54098,0.38269,-2.54098,0.052861,-2.54098,0.248979,-2.54098,0.043053,-2.54098,0.201285,-2.54098,0.142192
175815,-2.54733,0.104984,-2.54733,0.068357,-2.54733,0.381702,-2.54733,0.052725,-2.54733,0.248336,-2.54733,0.042941,-2.54733,0.200765,-2.54733,0.141825
175816,-2.56068,0.104874,-2.56068,0.068285,-2.56068,0.3813,-2.56068,0.052669,-2.56068,0.248075,-2.56068,0.042896,-2.56068,0.200554,-2.56068,0.141676
175817,-2.56616,0.104472,-2.56616,0.068024,-2.56616,0.37984,-2.56616,0.052468,-2.56616,0.247125,-2.56616,0.042732,-2.56616,0.199786,-2.56616,0.141133
175818,-2.5641,0.103874,-2.5641,0.067634,-2.5641,0.377666,-2.5641,0.052167,-2.5641,0.245711,-2.5641,0.042487,-2.5641,0.198643,-2.5641,0.140326
175819,-2.56137,0.103281,-2.56137,0.067248,-2.56137,0.375508,-2.56137,0.051869,-2.56137,0.244307,-2.56137,0.042245,-2.56137,0.197508,-2.56137,0.139524
175820,-2.55808,0.102688,-2.55808,0.066862,-2.55808,0.373355,-2.55808,0.051572,-2.55808,0.242905,-2.55808,0.042002,-2.55808,0.196375,-2.55808,0.138724
175821,-2.54295,0.101896,-2.54295,0.066346,-2.54295,0.370474,-2.54295,0.051174,-2.54295,0.241031,-2.54295,0.041678,-2.54295,0.19486,-2.54295,0.137653
175822,-2.51592,0.100864,-2.51592,0.065674,-2.51592,0.366722,-2.51592,0.050656,-2.51592,0.23859,-2.51592,0.041256,-2.51592,0.192886,-2.51592,0.136259
175823,-2.48515,0.099748,-2.48515,0.064948,-2.48515,0.362666,-2.48515,0.050095,-2.48515,0.235951,-2.48515,0.0408,-2.48515,0.190753,-2.48515,0.134752
175824,-2.46567,0.098826,-2.46567,0.064347,-2.46567,0.35931,-2.46567,0.049632,-2.46567,0.233768,-2.46567,0.040422,-2.46567,0.188988,-2.46567,0.133505
175825,-2.45537,0.098062,-2.45537,0.06385,-2.45537,0.356533,-2.45537,0.049248,-2.45537,0.231961,-2.45537,0.04011,-2.45537,0.187527,-2.45537,0.132473
175826,-2.44967,0.097423,-2.44967,0.063434,-2.44967,0.354213,-2.44967,0.048928,-2.44967,0.230452,-2.44967,0.039849,-2.44967,0.186307,-2.44967,0.131611
175827,-2.44677,0.096855,-2.44677,0.063064,-2.44677,0.352146,-2.44677,0.048642,-2.44677,0.229107,-2.44677,0.039616,-2.44677,0.18522,-2.44677,0.130843
175828,-2.44376,0.09627,-2.44376,0.062683,-2.44376,0.35002,-2.44376,0.048349,-2.44376,0.227724,-2.44376,0.039377,-2.44376,0.184101,-2.44376,0.130053
175829,-2.44031,0.095687,-2.44031,0.062303,-2.44031,0.347898,-2.44031,0.048055,-2.44031,0.226343,-2.44031,0.039138,-2.44031,0.182985,-2.44031,0.129265
175830,-2.437,0.095101,-2.437,0.061922,-2.437,0.345767,-2.437,0.047761,-2.437,0.224957,-2.437,0.038899,-2.437,0.181864,-2.437,0.128473
175831,-2.41671,0.094236,-2.41671,0.061358,-2.41671,0.342622,-2.41671,0.047327,-2.41671,0.222911,-2.41671,0.038545,-2.41671,0.18021,-2.41671,0.127305
175832,-2.38511,0.093247,-2.38511,0.060715,-2.38511,0.339028,-2.38511,0.04683,-2.38511,0.220573,-2.38511,0.038141,-2.38511,0.17832,-2.38511,0.125969
175833,-2.37439,0.092701,-2.37439,0.060359,-2.37439,0.337042,-2.37439,0.046556,-2.37439,0.21928,-2.37439,0.037917,-2.37439,0.177275,-2.37439,0.125231
175834,-2.35985,0.092038,-2.35985,0.059927,-2.35985,0.334632,-2.35985,0.046223,-2.35985,0.217712,-2.35985,0.037646,-2.35985,0.176007,-2.35985,0.124336
175835,-2.34138,0.091266,-2.34138,0.059425,-2.34138,0.331824,-2.34138,0.045835,-2.34138,0.215885,-2.34138,0.03733,-2.34138,0.174531,-2.34138,0.123292
175836,-2.34226,0.09099,-2.34226,0.059245,-2.34226,0.330823,-2.34226,0.045697,-2.34226,0.215234,-2.34226,0.037218,-2.34226,0.174004,-2.34226,0.122921
175837,-2.3467,0.090829,-2.3467,0.05914,-2.3467,0.330235,-2.3467,0.045616,-2.3467,0.214852,-2.3467,0.037151,-2.3467,0.173695,-2.3467,0.122702
175838,-2.34777,0.090531,-2.34777,0.058946,-2.34777,0.329153,-2.34777,0.045466,-2.34777,0.214148,-2.34777,0.03703,-2.34777,0.173126,-2.34777,0.1223
175839,-2.3541,0.090312,-2.3541,0.058804,-2.3541,0.328357,-2.3541,0.045356,-2.3541,0.21363,-2.3541,0.03694,-2.3541,0.172707,-2.3541,0.122004
175840,-2.35851,0.090084,-2.35851,0.058655,-2.35851,0.327527,-2.35851,0.045242,-2.35851,0.21309,-2.35851,0.036847,-2.35851,0.172271,-2.35851,0.121696
175841,-2.3449,0.089481,-2.3449,0.058263,-2.3449,0.325336,-2.3449,0.044939,-2.3449,0.211664,-2.3449,0.0366,-2.3449,0.171118,-2.3449,0.120882
175842,-2.31871,0.088682,-2.31871,0.057743,-2.31871,0.322431,-2.31871,0.044538,-2.31871,0.209775,-2.31871,0.036274,-2.31871,0.169591,-2.31871,0.119802
175843,-2.29904,0.088146,-2.29904,0.057394,-2.29904,0.320483,-2.29904,0.044269,-2.29904,0.208507,-2.29904,0.036054,-2.29904,0.168565,-2.29904,0.119078
175844,-2.29929,0.088085,-2.29929,0.057354,-2.29929,0.32026,-2.29929,0.044238,-2.29929,0.208362,-2.29929,0.036029,-2.29929,0.168448,-2.29929,0.118996
175845,-2.30151,0.08814,-2.30151,0.057389,-2.30151,0.32046,-2.30151,0.044265,-2.30151,0.208492,-2.30151,0.036052,-2.30151,0.168553,-2.30151,0.11907
175846,-2.30271,0.088172,-2.30271,0.05741,-2.30271,0.320576,-2.30271,0.044281,-2.30271,0.208567,-2.30271,0.036065,-2.30271,0.168614,-2.30271,0.119113
175847,-2.30293,0.088178,-2.30293,0.057414,-2.30293,0.320596,-2.30293,0.044284,-2.30293,0.208581,-2.30293,0.036067,-2.30293,0.168625,-2.30293,0.119121
175848,-2.30293,0.088178,-2.30293,0.057414,-2.30293,0.320596,-2.30293,0.044284,-2.30293,0.208581,-2.30293,0.036067,-2.30293,0.168625,-2.30293,0.119121
175849,-2.30293,0.088178,-2.30293,0.057414,-2.30293,0.320596,-2.30293,0.044284,-2.30293,0.208581,-2.30293,0.036067,-2.30293,0.168625,-2.30293,0.119121
175850,-2.30293,0.088178,-2.30293,0.057414,-2.30293,0.320596,-2.30293,0.044284,-2.30293,0.208581,-2.30293,0.036067,-2.30293,0.168625,-2.30293,0.119121
175851,-2.30293,0.088178,-2.30293,0.057414,-2.30293,0.320596,-2.30293,0.044284,-2.30293,0.208581,-2.30293,0.036067,-2.30293,0.168625,-2.30293,0.119121
175852,-2.30293,0.088178,-2.30293,0.057414,-2.30293,0.320596,-2.30293,0.044284,-2.30293,0.208581,-2.30293,0.036067,-2.30293,0.168625,-2.30293,0.119121
175853,-2.30293,0.088178,-2.30293,0.057414,-2.30293,0.320596,-2.30293,0.044284,-2.30293,0.208581,-2.30293,0.036067,-2.30293,0.168625,-2.30293,0.119121
175854,-2.30293,0.088178,-2.30293,0.057414,-2.30293,0.320596,-2.30293,0.044284,-2.30293,0.208581,-2.30293,0.036067,-2.30293,0.168625,-2.30293,0.119121
175855,-2.30293,0.088178,-2.30293,0.057414,-2.30293,0.320596,-2.30293,0.044284,-2.30293,0.208581,-2.30293,0.036067,-2.30293,0.168625,-2.30293,0.119121
175856,-2.30293,0.088178,-2.30293,0.057414,-2.30293,0.320596,-2.30293,0.044284,-2.30293,0.208581,-2.30293,0.036067,-2.30293,0.168625,-2.30293,0.119121
175857,-2.30293,0.088178,-2.30293,0.057414,-2.30293,0.320596,-2.30293,0.044284,-2.30293,0.208581,-2.30293,0.036067,-2.30293,0.168625,-2.30293,0.119121
175858,-2.30293,0.088178,-2.30293,0.057414,-2.30293,0.320596,-2.30293,0.044284,-2.30293,0.208581,-2.30293,0.036067,-2.30293,0.168625,-2.30293,0.119121
175859,-2.30261,0.088169,-2.30261,0.057408,-2.30261,0.320565,-2.30261,0.04428,-2.30261,0.208561,-2.30261,0.036064,-2.30261,0.168609,-2.30261,0.119109
175860,-2.26339,0.087199,-2.26339,0.056777,-2.26339,0.317037,-2.26339,0.043793,-2.26339,0.206265,-2.26339,0.035667,-2.26339,0.166753,-2.26339,0.117798
175861,-2.19651,0.085266,-2.19651,0.055518,-2.19651,0.31001,-2.19651,0.042822,-2.19651,0.201693,-2.19651,0.034876,-2.19651,0.163057,-2.19651,0.115187
175862,-2.14532,0.08357,-2.14532,0.054414,-2.14532,0.303844,-2.14532,0.04197,-2.14532,0.197681,-2.14532,0.034182,-2.14532,0.159814,-2.14532,0.112896
175863,-2.1013,0.081899,-2.1013,0.053326,-2.1013,0.297768,-2.1013,0.041131,-2.1013,0.193729,-2.1013,0.033499,-2.1013,0.156618,-2.1013,0.110639
175864,-2.06398,0.080366,-2.06398,0.052328,-2.06398,0.292195,-2.06398,0.040361,-2.06398,0.190103,-2.06398,0.032872,-2.06398,0.153687,-2.06398,0.108568
175865,-1.98764,0.078008,-1.98764,0.050793,-1.98764,0.283623,-1.98764,0.039177,-1.98764,0.184526,-1.98764,0.031908,-1.98764,0.149179,-1.98764,0.105383
175866,-1.90164,0.075445,-1.90164,0.049124,-1.90164,0.274304,-1.90164,0.03789,-1.90164,0.178463,-1.90164,0.030859,-1.90164,0.144277,-1.90164,0.10192
175867,-1.82567,0.073355,-1.82567,0.047763,-1.82567,0.266705,-1.82567,0.03684,-1.82567,0.173519,-1.82567,0.030004,-1.82567,0.14028,-1.82567,0.099097
175868,-1.74405,0.071239,-1.74405,0.046385,-1.74405,0.25901,-1.74405,0.035777,-1.74405,0.168513,-1.74405,0.029139,-1.74405,0.136233,-1.74405,0.096238
175869,-1.66162,0.069182,-1.66162,0.045046,-1.66162,0.251532,-1.66162,0.034744,-1.66162,0.163647,-1.66162,0.028297,-1.66162,0.132299,-1.66162,0.093459
175870,-1.58034,0.067242,-1.58034,0.043782,-1.58034,0.244478,-1.58034,0.03377,-1.58034,0.159058,-1.58034,0.027504,-1.58034,0.128589,-1.58034,0.090838
175871,-1.51551,0.06571,-1.51551,0.042785,-1.51551,0.238909,-1.51551,0.033001,-1.51551,0.155435,-1.51551,0.026877,-1.51551,0.12566,-1.51551,0.088769
175872,-1.46098,0.064524,-1.46098,0.042012,-1.46098,0.234595,-1.46098,0.032405,-1.46098,0.152628,-1.46098,0.026392,-1.46098,0.123391,-1.46098,0.087166
175873,-1.4233,0.063692,-1.4233,0.041471,-1.4233,0.23157,-1.4233,0.031987,-1.4233,0.15066,-1.4233,0.026052,-1.4233,0.1218,-1.4233,0.086042
175874,-1.41718,0.063553,-1.41718,0.04138,-1.41718,0.231066,-1.41718,0.031917,-1.41718,0.150332,-1.41718,0.025995,-1.41718,0.121535,-1.41718,0.085855
175875,-1.4121,0.063438,-1.4121,0.041305,-1.4121,0.230647,-1.4121,0.03186,-1.4121,0.15006,-1.4121,0.025948,-1.4121,0.121315,-1.4121,0.085699
175876,-1.41257,0.063448,-1.41257,0.041312,-1.41257,0.230686,-1.41257,0.031865,-1.41257,0.150085,-1.41257,0.025952,-1.41257,0.121335,-1.41257,0.085713
175877,-1.41381,0.063476,-1.41381,0.041331,-1.41381,0.230788,-1.41381,0.031879,-1.41381,0.150151,-1.41381,0.025964,-1.41381,0.121388,-1.41381,0.085751
175878,-1.41952,0.063606,-1.41952,0.041415,-1.41952,0.23126,-1.41952,0.031944,-1.41952,0.150458,-1.41952,0.026017,-1.41952,0.121637,-1.41952,0.085927
176315,-2.51533,0.108227,-2.51533,0.070469,-2.51533,0.393493,-2.51533,0.054354,-2.51533,0.256008,-2.51533,0.044268,-2.51533,0.206967,-2.51533,0.146206
176316,-2.51468,0.108039,-2.51468,0.070346,-2.51468,0.392807,-2.51468,0.054259,-2.51468,0.255561,-2.51468,0.044191,-2.51468,0.206606,-2.51468,0.145951
176317,-2.51552,0.107871,-2.51552,0.070237,-2.51552,0.392198,-2.51552,0.054175,-2.51552,0.255165,-2.51552,0.044122,-2.51552,0.206286,-2.51552,0.145725
176318,-2.51878,0.107741,-2.51878,0.070152,-2.51878,0.391723,-2.51878,0.054109,-2.51878,0.254856,-2.51878,0.044069,-2.51878,0.206036,-2.51878,0.145549
176319,-2.53009,0.107741,-2.53009,0.070152,-2.53009,0.391726,-2.53009,0.05411,-2.53009,0.254858,-2.53009,0.044069,-2.53009,0.206038,-2.53009,0.14555
176320,-2.54411,0.107774,-2.54411,0.070173,-2.54411,0.391845,-2.54411,0.054126,-2.54411,0.254935,-2.54411,0.044083,-2.54411,0.2061,-2.54411,0.145594
176321,-2.56459,0.107856,-2.56459,0.070227,-2.56459,0.392143,-2.56459,0.054167,-2.56459,0.255129,-2.56459,0.044116,-2.56459,0.206257,-2.56459,0.145705
176322,-2.58137,0.107872,-2.58137,0.070237,-2.58137,0.392202,-2.58137,0.054175,-2.58137,0.255167,-2.58137,0.044123,-2.58137,0.206288,-2.58137,0.145726
176323,-2.58809,0.107596,-2.58809,0.070058,-2.58809,0.391199,-2.58809,0.054037,-2.58809,0.254515,-2.58809,0.04401,-2.58809,0.205761,-2.58809,0.145354
176324,-2.5801,0.10694,-2.5801,0.069631,-2.5801,0.388813,-2.5801,0.053707,-2.5801,0.252963,-2.5801,0.043741,-2.5801,0.204506,-2.5801,0.144467
176325,-2.57626,0.106424,-2.57626,0.069294,-2.57626,0.386937,-2.57626,0.053448,-2.57626,0.251742,-2.57626,0.04353,-2.57626,0.203519,-2.57626,0.14377
176326,-2.57934,0.106084,-2.57934,0.069073,-2.57934,0.385702,-2.57934,0.053277,-2.57934,0.250939,-2.57934,0.043391,-2.57934,0.202869,-2.57934,0.143311
176327,-2.59115,0.105952,-2.59115,0.068987,-2.59115,0.385219,-2.59115,0.053211,-2.59115,0.250624,-2.59115,0.043337,-2.59115,0.202615,-2.59115,0.143132
176328,-2.60578,0.105928,-2.60578,0.068971,-2.60578,0.385132,-2.60578,0.053199,-2.60578,0.250568,-2.60578,0.043327,-2.60578,0.202569,-2.60578,0.143099
176329,-2.61963,0.105877,-2.61963,0.068938,-2.61963,0.384948,-2.61963,0.053173,-2.61963,0.250448,-2.61963,0.043307,-2.61963,0.202473,-2.61963,0.143031
176330,-2.62579,0.105536,-2.62579,0.068716,-2.62579,0.383709,-2.62579,0.053002,-2.62579,0.249642,-2.62579,0.043167,-2.62579,0.201821,-2.62579,0.142571
176331,-2.62321,0.104941,-2.62321,0.068329,-2.62321,0.381545,-2.62321,0.052703,-2.62321,0.248234,-2.62321,0.042924,-2.62321,0.200683,-2.62321,0.141767
176332,-2.6175,0.104304,-2.6175,0.067914,-2.6175,0.379229,-2.6175,0.052383,-2.6175,0.246727,-2.6175,0.042663,-2.6175,0.199465,-2.6175,0.140906
176333,-2.60278,0.103537,-2.60278,0.067414,-2.60278,0.376439,-2.60278,0.051998,-2.60278,0.244912,-2.60278,0.042349,-2.60278,0.197997,-2.60278,0.13987
176334,-2.58446,0.102696,-2.58446,0.066867,-2.58446,0.373382,-2.58446,0.051576,-2.58446,0.242923,-2.58446,0.042005,-2.58446,0.196389,-2.58446,0.138734
176335,-2.55728,0.101653,-2.55728,0.066188,-2.55728,0.36959,-2.55728,0.051052,-2.55728,0.240456,-2.55728,0.041579,-2.55728,0.194395,-2.55728,0.137325
176336,-2.53286,0.100646,-2.53286,0.065532,-2.53286,0.36593,-2.53286,0.050546,-2.53286,0.238075,-2.53286,0.041167,-2.53286,0.19247,-2.53286,0.135965
176337,-2.52031,0.099836,-2.52031,0.065005,-2.52031,0.362985,-2.52031,0.050139,-2.52031,0.236159,-2.52031,0.040836,-2.52031,0.19092,-2.52031,0.13487
176338,-2.51228,0.099163,-2.51228,0.064567,-2.51228,0.360537,-2.51228,0.049801,-2.51228,0.234566,-2.51228,0.04056,-2.51228,0.189633,-2.51228,0.133961
176339,-2.50571,0.098549,-2.50571,0.064167,-2.50571,0.358306,-2.50571,0.049493,-2.50571,0.233115,-2.50571,0.040309,-2.50571,0.18846,-2.50571,0.133132
176340,-2.50386,0.097999,-2.50386,0.063809,-2.50386,0.356304,-2.50386,0.049217,-2.50386,0.231812,-2.50386,0.040084,-2.50386,0.187406,-2.50386,0.132388
176341,-2.50198,0.097451,-2.50198,0.063452,-2.50198,0.354314,-2.50198,0.048942,-2.50198,0.230518,-2.50198,0.03986,-2.50198,0.18636,-2.50198,0.131649
176342,-2.49666,0.09685,-2.49666,0.06306,-2.49666,0.352127,-2.49666,0.04864,-2.49666,0.229094,-2.49666,0.039614,-2.49666,0.185209,-2.49666,0.130836
176343,-2.46977,0.095919,-2.46977,0.062455,-2.46977,0.348744,-2.46977,0.048172,-2.46977,0.226894,-2.46977,0.039234,-2.46977,0.18343,-2.46977,0.129579
176344,-2.44397,0.094996,-2.44397,0.061853,-2.44397,0.345385,-2.44397,0.047708,-2.44397,0.224708,-2.44397,0.038856,-2.44397,0.181664,-2.44397,0.128331
176345,-2.43061,0.094335,-2.43061,0.061423,-2.43061,0.342985,-2.43061,0.047377,-2.43061,0.223147,-2.43061,0.038586,-2.43061,0.180401,-2.43061,0.127439
176346,-2.40934,0.093479,-2.40934,0.060866,-2.40934,0.339873,-2.40934,0.046947,-2.40934,0.221122,-2.40934,0.038236,-2.40934,0.178764,-2.40934,0.126283
176347,-2.3912,0.092714,-2.3912,0.060367,-2.3912,0.337088,-2.3912,0.046562,-2.3912,0.21931,-2.3912,0.037922,-2.3912,0.1773,-2.3912,0.125248
176348,-2.39116,0.092429,-2.39116,0.060182,-2.39116,0.336052,-2.39116,0.046419,-2.39116,0.218636,-2.39116,0.037806,-2.39116,0.176755,-2.39116,0.124863
176349,-2.39163,0.092141,-2.39163,0.059995,-2.39163,0.335008,-2.39163,0.046275,-2.39163,0.217957,-2.39163,0.037688,-2.39163,0.176205,-2.39163,0.124475
176350,-2.38952,0.091729,-2.38952,0.059726,-2.38952,0.333508,-2.38952,0.046068,-2.38952,0.216981,-2.38952,0.03752,-2.38952,0.175417,-2.38952,0.123918
176351,-2.39385,0.091466,-2.39385,0.059555,-2.39385,0.332552,-2.39385,0.045936,-2.39385,0.216359,-2.39385,0.037412,-2.39385,0.174914,-2.39385,0.123563
176352,-2.38305,0.09084,-2.38305,0.059148,-2.38305,0.330278,-2.38305,0.045622,-2.38305,0.21488,-2.38305,0.037156,-2.38305,0.173718,-2.38305,0.122718
176353,-2.36413,0.090014,-2.36413,0.058609,-2.36413,0.327272,-2.36413,0.045206,-2.36413,0.212924,-2.36413,0.036818,-2.36413,0.172137,-2.36413,0.121601
176354,-2.34332,0.089307,-2.34332,0.058149,-2.34332,0.324702,-2.34332,0.044851,-2.34332,0.211252,-2.34332,0.036529,-2.34332,0.170785,-2.34332,0.120646
176355,-2.31269,0.088507,-2.31269,0.057628,-2.31269,0.321793,-2.31269,0.04445,-2.31269,0.20936,-2.31269,0.036202,-2.31269,0.169255,-2.31269,0.119565
176356,-2.30343,0.088204,-2.30343,0.057431,-2.30343,0.320692,-2.30343,0.044298,-2.30343,0.208643,-2.30343,0.036078,-2.30343,0.168676,-2.30343,0.119156
176357,-2.30293,0.088178,-2.30293,0.057414,-2.30293,0.320596,-2.30293,0.044284,-2.30293,0.208581,-2.30293,0.036067,-2.30293,0.168625,-2.30293,0.119121
176358,-2.30293,0.088178,-2.30293,0.057414,-2.30293,0.320596,-2.30293,0.044284,-2.30293,0.208581,-2.30293,0.036067,-2.30293,0.168625,-2.30293,0.119121
176359,-2.30293,0.088178,-2.30293,0.057414,-2.30293,0.320596,-2.30293,0.044284,-2.30293,0.208581,-2.30293,0.036067,-2.30293,0.168625,-2.30293,0.119121
176360,-2.30293,0.088178,-2.30293,0.057414,-2.30293,0.320596,-2.30293,0.044284,-2.30293,0.208581,-2.30293,0.036067,-2.30293,0.168625,-2.30293,0.119121
176361,-2.30293,0.088178,-2.30293,0.057414,-2.30293,0.320596,-2.30293,0.044284,-2.30293,0.208581,-2.30293,0.036067,-2.30293,0.168625,-2.30293,0.119121
