gauge_id,gauge_name,last_data,trace_id,trace_name,alarm_id,alarm_name,alarm_type,threshold,severity,is_critical,source
3160937,ACC - Rain -Whau @ Mt Roskill Substn Rainfall,2025-12-12,230497,Rainfall 30 second window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160937,ACC - Rain -Whau @ Mt Roskill Substn Rainfall,2025-12-12,36346,Rainfall 12 hr window sum,22712.0,649713_threshold_alarm,Overflow,70.0,Medium,False,threshold_config
3160937,ACC - Rain -Whau @ Mt Roskill Substn Rainfall,2025-12-12,36346,Rainfall 12 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160937,ACC - Rain -Whau @ Mt Roskill Substn Rainfall,2025-12-12,36342,Rainfall 30 min window sum,22865.0,649713_threshold_alarm_15mm,Overflow,15.0,Medium,False,threshold_config
3160937,ACC - Rain -Whau @ Mt Roskill Substn Rainfall,2025-12-12,36342,Rainfall 30 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160937,ACC - Rain -Whau @ Mt Roskill Substn Rainfall,2025-12-12,36345,Rainfall 6 hr window sum,22650.0,649713_threshold_alarm,Overflow,50.0,Medium,False,threshold_config
3160937,ACC - Rain -Whau @ Mt Roskill Substn Rainfall,2025-12-12,36345,Rainfall 6 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160938,ACC - Rain -Whangamaire @ Culvert,2025-12-12,1480754,10mm Drought Alarm,22578.0,741813_10mm Drought Alarm,Overflow,0.99,Medium,False,threshold_config
3160938,ACC - Rain -Whangamaire @ Culvert,2025-12-12,1480754,10mm Drought Alarm,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160938,ACC - Rain -Whangamaire @ Culvert,2025-12-12,1482396,Rainfall 60 min window sum - Mirror,23210.0,1 hour Accumulated Threshold,Overflow,15.0,Low,False,threshold_config
3160938,ACC - Rain -Whangamaire @ Culvert,2025-12-12,1482396,Rainfall 60 min window sum - Mirror,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160938,ACC - Rain -Whangamaire @ Culvert,2025-12-12,1482864,Rainfall 7 days window sum,23284.0,741813_threshold_alarm,Overflow,180.0,Medium,False,threshold_config
3160938,ACC - Rain -Whangamaire @ Culvert,2025-12-12,1482864,Rainfall 7 days window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160938,ACC - Rain -Whangamaire @ Culvert,2025-12-12,36357,Rainfall 24 hr window sum,22919.0,741813_threshold_alarm,Overflow,100.0,Medium,False,threshold_config
3160938,ACC - Rain -Whangamaire @ Culvert,2025-12-12,36357,Rainfall 24 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160938,ACC - Rain -Whangamaire @ Culvert,2025-12-12,36352,Rainfall 30 min window sum,22866.0,741813_threshold_alarm_15mm,Overflow,15.0,Medium,False,threshold_config
3160938,ACC - Rain -Whangamaire @ Culvert,2025-12-12,36352,Rainfall 30 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160938,ACC - Rain -Whangamaire @ Culvert,2025-12-12,36355,Rainfall 6 hr window sum,22651.0,741813_threshold_alarm,Overflow,50.0,Medium,False,threshold_config
3160938,ACC - Rain -Whangamaire @ Culvert,2025-12-12,36355,Rainfall 6 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160938,ACC - Rain -Whangamaire @ Culvert,2025-12-12,30849,Rainfall,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160938,ACC - Rain -Whangamaire @ Culvert,2025-12-12,801902,Max TP108 ARI,14565.0,ARI Max Threshold,Overflow,5.0,High,False,threshold_config
3160938,ACC - Rain -Whangamaire @ Culvert,2025-12-12,801902,Max TP108 ARI,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160938,ACC - Rain -Whangamaire @ Culvert,2025-12-12,36353,Rainfall 60 min window sum,22788.0,741813_threshold_alarm,Overflow,25.0,Medium,False,threshold_config
3160938,ACC - Rain -Whangamaire @ Culvert,2025-12-12,36353,Rainfall 60 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160938,ACC - Rain -Whangamaire @ Culvert,2025-12-12,36356,Rainfall 12 hr window sum,22713.0,741813_threshold_alarm,Overflow,70.0,Medium,False,threshold_config
3160938,ACC - Rain -Whangamaire @ Culvert,2025-12-12,36356,Rainfall 12 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160938,ACC - Rain -Whangamaire @ Culvert,2025-12-12,230498,Rainfall 30 second window sum,7783.0,2.5 mm,Overflow,2.49,Medium,True,threshold_config
3160938,ACC - Rain -Whangamaire @ Culvert,2025-12-12,230498,Rainfall 30 second window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160939,ACC - Rain -Waiuku Rain @ Waiuku-Otaua Rd,2025-12-12,1480755,10mm Drought Alarm,22579.0,742739_10mm Drought Alarm,Overflow,0.99,Medium,False,threshold_config
3160939,ACC - Rain -Waiuku Rain @ Waiuku-Otaua Rd,2025-12-12,1480755,10mm Drought Alarm,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160939,ACC - Rain -Waiuku Rain @ Waiuku-Otaua Rd,2025-12-12,1482882,Rainfall 7 days window sum,23285.0,742739_threshold_alarm,Overflow,180.0,Medium,False,threshold_config
3160939,ACC - Rain -Waiuku Rain @ Waiuku-Otaua Rd,2025-12-12,1482882,Rainfall 7 days window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160939,ACC - Rain -Waiuku Rain @ Waiuku-Otaua Rd,2025-12-12,36363,Rainfall 60 min window sum,22789.0,742739_threshold_alarm,Overflow,25.0,Medium,False,threshold_config
3160939,ACC - Rain -Waiuku Rain @ Waiuku-Otaua Rd,2025-12-12,36363,Rainfall 60 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160939,ACC - Rain -Waiuku Rain @ Waiuku-Otaua Rd,2025-12-12,30850,Rainfall,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160939,ACC - Rain -Waiuku Rain @ Waiuku-Otaua Rd,2025-12-12,801903,Max TP108 ARI,14566.0,ARI Max Threshold,Overflow,5.0,High,False,threshold_config
3160939,ACC - Rain -Waiuku Rain @ Waiuku-Otaua Rd,2025-12-12,801903,Max TP108 ARI,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160939,ACC - Rain -Waiuku Rain @ Waiuku-Otaua Rd,2025-12-12,36362,Rainfall 30 min window sum,22867.0,742739_threshold_alarm_15mm,Overflow,15.0,Medium,False,threshold_config
3160939,ACC - Rain -Waiuku Rain @ Waiuku-Otaua Rd,2025-12-12,36362,Rainfall 30 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160939,ACC - Rain -Waiuku Rain @ Waiuku-Otaua Rd,2025-12-12,36365,Rainfall 6 hr window sum,22652.0,742739_threshold_alarm,Overflow,50.0,Medium,False,threshold_config
3160939,ACC - Rain -Waiuku Rain @ Waiuku-Otaua Rd,2025-12-12,36365,Rainfall 6 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160939,ACC - Rain -Waiuku Rain @ Waiuku-Otaua Rd,2025-12-12,230499,Rainfall 30 second window sum,7784.0,2.5 mm,Overflow,2.49,Medium,True,threshold_config
3160939,ACC - Rain -Waiuku Rain @ Waiuku-Otaua Rd,2025-12-12,230499,Rainfall 30 second window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160939,ACC - Rain -Waiuku Rain @ Waiuku-Otaua Rd,2025-12-12,36367,Rainfall 24 hr window sum,22920.0,742739_threshold_alarm,Overflow,100.0,Medium,False,threshold_config
3160939,ACC - Rain -Waiuku Rain @ Waiuku-Otaua Rd,2025-12-12,36367,Rainfall 24 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160939,ACC - Rain -Waiuku Rain @ Waiuku-Otaua Rd,2025-12-12,36366,Rainfall 12 hr window sum,22714.0,742739_threshold_alarm,Overflow,70.0,Medium,False,threshold_config
3160939,ACC - Rain -Waiuku Rain @ Waiuku-Otaua Rd,2025-12-12,36366,Rainfall 12 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160939,ACC - Rain -Waiuku Rain @ Waiuku-Otaua Rd,2025-12-12,1482429,Rainfall 60 min window sum - Mirror,23242.0,1 hour Accumulated Threshold,Overflow,15.0,Low,False,threshold_config
3160939,ACC - Rain -Waiuku Rain @ Waiuku-Otaua Rd,2025-12-12,1482429,Rainfall 60 min window sum - Mirror,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160941,ACC - Rain -Waitangi @ Diver Road,2025-12-12,1480757,10mm Drought Alarm,22594.0,742736_10mm Drought Alarm,Overflow,0.99,Medium,False,threshold_config
3160941,ACC - Rain -Waitangi @ Diver Road,2025-12-12,1480757,10mm Drought Alarm,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160941,ACC - Rain -Waitangi @ Diver Road,2025-12-12,30852,Rainfall,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160941,ACC - Rain -Waitangi @ Diver Road,2025-12-12,36383,Rainfall 60 min window sum,22802.0,742736_threshold_alarm_15mm,Overflow,25.0,Medium,False,threshold_config
3160941,ACC - Rain -Waitangi @ Diver Road,2025-12-12,36383,Rainfall 60 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160941,ACC - Rain -Waitangi @ Diver Road,2025-12-12,1482889,Rainfall 7 days window sum,23298.0,742736_threshold_alarm,Overflow,180.0,Medium,False,threshold_config
3160941,ACC - Rain -Waitangi @ Diver Road,2025-12-12,1482889,Rainfall 7 days window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160941,ACC - Rain -Waitangi @ Diver Road,2025-12-12,36387,Rainfall 24 hr window sum,22939.0,742736_threshold_alarm,Overflow,100.0,Medium,False,threshold_config
3160941,ACC - Rain -Waitangi @ Diver Road,2025-12-12,36387,Rainfall 24 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160941,ACC - Rain -Waitangi @ Diver Road,2025-12-12,36385,Rainfall 6 hr window sum,22668.0,742736_threshold_alarm,Overflow,50.0,Medium,False,threshold_config
3160941,ACC - Rain -Waitangi @ Diver Road,2025-12-12,36385,Rainfall 6 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160941,ACC - Rain -Waitangi @ Diver Road,2025-12-12,1482400,Rainfall 60 min window sum - Mirror,23214.0,1 hour Accumulated Threshold,Overflow,15.0,Low,False,threshold_config
3160941,ACC - Rain -Waitangi @ Diver Road,2025-12-12,1482400,Rainfall 60 min window sum - Mirror,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160941,ACC - Rain -Waitangi @ Diver Road,2025-12-12,230501,Rainfall 30 second window sum,7786.0,2.5 mm,Overflow,2.49,Medium,True,threshold_config
3160941,ACC - Rain -Waitangi @ Diver Road,2025-12-12,230501,Rainfall 30 second window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160941,ACC - Rain -Waitangi @ Diver Road,2025-12-12,36386,Rainfall 12 hr window sum,22735.0,742736_threshold_alarm,Overflow,70.0,Medium,False,threshold_config
3160941,ACC - Rain -Waitangi @ Diver Road,2025-12-12,36386,Rainfall 12 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160941,ACC - Rain -Waitangi @ Diver Road,2025-12-12,801905,Max TP108 ARI,14568.0,ARI Max Threshold,Overflow,5.0,High,False,threshold_config
3160941,ACC - Rain -Waitangi @ Diver Road,2025-12-12,801905,Max TP108 ARI,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160941,ACC - Rain -Waitangi @ Diver Road,2025-12-12,36382,Rainfall 30 min window sum,22877.0,742736_threshold_alarm_15mm,Overflow,15.0,Medium,False,threshold_config
3160941,ACC - Rain -Waitangi @ Diver Road,2025-12-12,36382,Rainfall 30 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160942,ACC - Rain -Wairoa @ Hunua Nursery/Bowling Club,2025-12-12,801906,Max TP108 ARI,14569.0,ARI Max Threshold,Overflow,5.0,High,False,threshold_config
3160942,ACC - Rain -Wairoa @ Hunua Nursery/Bowling Club,2025-12-12,801906,Max TP108 ARI,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160942,ACC - Rain -Wairoa @ Hunua Nursery/Bowling Club,2025-12-12,1480758,10mm Drought Alarm,22595.0,750010_10mm Drought Alarm,Overflow,0.99,Medium,False,threshold_config
3160942,ACC - Rain -Wairoa @ Hunua Nursery/Bowling Club,2025-12-12,1480758,10mm Drought Alarm,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160942,ACC - Rain -Wairoa @ Hunua Nursery/Bowling Club,2025-12-12,230502,Rainfall 30 second window sum,7787.0,2.5 mm,Overflow,2.49,Medium,True,threshold_config
3160942,ACC - Rain -Wairoa @ Hunua Nursery/Bowling Club,2025-12-12,230502,Rainfall 30 second window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160942,ACC - Rain -Wairoa @ Hunua Nursery/Bowling Club,2025-12-12,1482896,Rainfall 7 days window sum,23299.0,750010_threshold_alarm,Overflow,180.0,Medium,False,threshold_config
3160942,ACC - Rain -Wairoa @ Hunua Nursery/Bowling Club,2025-12-12,1482896,Rainfall 7 days window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160942,ACC - Rain -Wairoa @ Hunua Nursery/Bowling Club,2025-12-12,30853,Rainfall,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160942,ACC - Rain -Wairoa @ Hunua Nursery/Bowling Club,2025-12-12,36393,Rainfall 60 min window sum,22803.0,750010_threshold_alarm_15mm,Overflow,25.0,Medium,False,threshold_config
3160942,ACC - Rain -Wairoa @ Hunua Nursery/Bowling Club,2025-12-12,36393,Rainfall 60 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160942,ACC - Rain -Wairoa @ Hunua Nursery/Bowling Club,2025-12-12,36397,Rainfall 24 hr window sum,22940.0,750010_threshold_alarm,Overflow,100.0,Medium,False,threshold_config
3160942,ACC - Rain -Wairoa @ Hunua Nursery/Bowling Club,2025-12-12,36397,Rainfall 24 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160942,ACC - Rain -Wairoa @ Hunua Nursery/Bowling Club,2025-12-12,36395,Rainfall 6 hr window sum,22669.0,750010_threshold_alarm,Overflow,50.0,Medium,False,threshold_config
3160942,ACC - Rain -Wairoa @ Hunua Nursery/Bowling Club,2025-12-12,36395,Rainfall 6 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160942,ACC - Rain -Wairoa @ Hunua Nursery/Bowling Club,2025-12-12,36396,Rainfall 12 hr window sum,22736.0,750010_threshold_alarm,Overflow,70.0,Medium,False,threshold_config
3160942,ACC - Rain -Wairoa @ Hunua Nursery/Bowling Club,2025-12-12,36396,Rainfall 12 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160942,ACC - Rain -Wairoa @ Hunua Nursery/Bowling Club,2025-12-12,36392,Rainfall 30 min window sum,22878.0,750010_threshold_alarm_15mm,Overflow,15.0,Medium,False,threshold_config
3160942,ACC - Rain -Wairoa @ Hunua Nursery/Bowling Club,2025-12-12,36392,Rainfall 30 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160942,ACC - Rain -Wairoa @ Hunua Nursery/Bowling Club,2025-12-12,1482377,Rainfall 60 min window sum - Mirror,23192.0,1 hour Accumulated Threshold,Overflow,15.0,Low,False,threshold_config
3160942,ACC - Rain -Wairoa @ Hunua Nursery/Bowling Club,2025-12-12,1482377,Rainfall 60 min window sum - Mirror,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160943,ACC - Rain -Wairau at Testing Station  NSCC07,2025-12-12,1482910,Rainfall 7 days window sum,23300.0,647722_threshold_alarm,Overflow,180.0,Medium,False,threshold_config
3160943,ACC - Rain -Wairau at Testing Station  NSCC07,2025-12-12,1482910,Rainfall 7 days window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160943,ACC - Rain -Wairau at Testing Station  NSCC07,2025-12-12,1480759,10mm Drought Alarm,22596.0,647722_10mm Drought Alarm,Overflow,0.99,Medium,False,threshold_config
3160943,ACC - Rain -Wairau at Testing Station  NSCC07,2025-12-12,1480759,10mm Drought Alarm,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160943,ACC - Rain -Wairau at Testing Station  NSCC07,2025-12-12,36402,Rainfall 30 min window sum,22879.0,647722_threshold_alarm_15mm,Overflow,15.0,Medium,False,threshold_config
3160943,ACC - Rain -Wairau at Testing Station  NSCC07,2025-12-12,36402,Rainfall 30 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160943,ACC - Rain -Wairau at Testing Station  NSCC07,2025-12-12,36406,Rainfall 12 hr window sum,22737.0,647722_threshold_alarm,Overflow,70.0,Medium,False,threshold_config
3160943,ACC - Rain -Wairau at Testing Station  NSCC07,2025-12-12,36406,Rainfall 12 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160943,ACC - Rain -Wairau at Testing Station  NSCC07,2025-12-12,230503,Rainfall 30 second window sum,7788.0,2.5 mm,Overflow,2.49,Medium,True,threshold_config
3160943,ACC - Rain -Wairau at Testing Station  NSCC07,2025-12-12,230503,Rainfall 30 second window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160943,ACC - Rain -Wairau at Testing Station  NSCC07,2025-12-12,36405,Rainfall 6 hr window sum,22670.0,647722_threshold_alarm,Overflow,50.0,Medium,False,threshold_config
3160943,ACC - Rain -Wairau at Testing Station  NSCC07,2025-12-12,36405,Rainfall 6 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160943,ACC - Rain -Wairau at Testing Station  NSCC07,2025-12-12,801907,Max TP108 ARI,14570.0,ARI Max Threshold,Overflow,5.0,High,False,threshold_config
3160943,ACC - Rain -Wairau at Testing Station  NSCC07,2025-12-12,801907,Max TP108 ARI,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160943,ACC - Rain -Wairau at Testing Station  NSCC07,2025-12-12,36407,Rainfall 24 hr window sum,22941.0,647722_threshold_alarm,Overflow,100.0,Medium,False,threshold_config
3160943,ACC - Rain -Wairau at Testing Station  NSCC07,2025-12-12,36407,Rainfall 24 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160943,ACC - Rain -Wairau at Testing Station  NSCC07,2025-12-12,36403,Rainfall 60 min window sum,22804.0,647722_threshold_alarm_15mm,Overflow,25.0,Medium,False,threshold_config
3160943,ACC - Rain -Wairau at Testing Station  NSCC07,2025-12-12,36403,Rainfall 60 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160943,ACC - Rain -Wairau at Testing Station  NSCC07,2025-12-12,30854,Rainfall,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160943,ACC - Rain -Wairau at Testing Station  NSCC07,2025-12-12,1482410,Rainfall 60 min window sum - Mirror,23224.0,1 hour Accumulated Threshold,Overflow,15.0,Low,False,threshold_config
3160943,ACC - Rain -Wairau at Testing Station  NSCC07,2025-12-12,1482410,Rainfall 60 min window sum - Mirror,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160944,ACC - Rain -Waihihi @ Waharau Regional Park,2025-12-12,1482921,Rainfall 7 days window sum,23301.0,750213_threshold_alarm,Overflow,180.0,Medium,False,threshold_config
3160944,ACC - Rain -Waihihi @ Waharau Regional Park,2025-12-12,1482921,Rainfall 7 days window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160944,ACC - Rain -Waihihi @ Waharau Regional Park,2025-12-12,1480760,10mm Drought Alarm,22597.0,750213_10mm Drought Alarm,Overflow,,Medium,False,threshold_config
3160944,ACC - Rain -Waihihi @ Waharau Regional Park,2025-12-12,1480760,10mm Drought Alarm,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160944,ACC - Rain -Waihihi @ Waharau Regional Park,2025-12-12,801908,Max TP108 ARI,14571.0,ARI Max Threshold,Overflow,5.0,High,False,threshold_config
3160944,ACC - Rain -Waihihi @ Waharau Regional Park,2025-12-12,801908,Max TP108 ARI,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160944,ACC - Rain -Waihihi @ Waharau Regional Park,2025-12-12,30855,Rainfall,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160944,ACC - Rain -Waihihi @ Waharau Regional Park,2025-12-12,36416,Rainfall 12 hr window sum,22738.0,750213_threshold_alarm,Overflow,70.0,Medium,False,threshold_config
3160944,ACC - Rain -Waihihi @ Waharau Regional Park,2025-12-12,36416,Rainfall 12 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160944,ACC - Rain -Waihihi @ Waharau Regional Park,2025-12-12,36417,Rainfall 24 hr window sum,22942.0,750213_threshold_alarm,Overflow,100.0,Medium,False,threshold_config
3160944,ACC - Rain -Waihihi @ Waharau Regional Park,2025-12-12,36417,Rainfall 24 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160944,ACC - Rain -Waihihi @ Waharau Regional Park,2025-12-12,1482378,Rainfall 60 min window sum - Mirror,23193.0,1 hour Accumulated Threshold,Overflow,15.0,Low,False,threshold_config
3160944,ACC - Rain -Waihihi @ Waharau Regional Park,2025-12-12,1482378,Rainfall 60 min window sum - Mirror,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160944,ACC - Rain -Waihihi @ Waharau Regional Park,2025-12-12,36413,Rainfall 60 min window sum,22805.0,750213_threshold_alarm_15mm,Overflow,25.0,Medium,False,threshold_config
3160944,ACC - Rain -Waihihi @ Waharau Regional Park,2025-12-12,36413,Rainfall 60 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160944,ACC - Rain -Waihihi @ Waharau Regional Park,2025-12-12,36412,Rainfall 30 min window sum,22880.0,750213_threshold_alarm_15mm,Overflow,15.0,Medium,False,threshold_config
3160944,ACC - Rain -Waihihi @ Waharau Regional Park,2025-12-12,36412,Rainfall 30 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160944,ACC - Rain -Waihihi @ Waharau Regional Park,2025-12-12,230504,Rainfall 30 second window sum,7789.0,2.5 mm,Overflow,2.49,Medium,True,threshold_config
3160944,ACC - Rain -Waihihi @ Waharau Regional Park,2025-12-12,230504,Rainfall 30 second window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160944,ACC - Rain -Waihihi @ Waharau Regional Park,2025-12-12,36415,Rainfall 6 hr window sum,22671.0,750213_threshold_alarm,Overflow,50.0,Medium,False,threshold_config
3160944,ACC - Rain -Waihihi @ Waharau Regional Park,2025-12-12,36415,Rainfall 6 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160945,ACC - Rain -Torbay @ Glamorgan Schl  NSCC04,2025-12-12,1482963,Rainfall 7 days window sum,23311.0,647739_threshold_alarm,Overflow,180.0,Medium,False,threshold_config
3160945,ACC - Rain -Torbay @ Glamorgan Schl  NSCC04,2025-12-12,1482963,Rainfall 7 days window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160945,ACC - Rain -Torbay @ Glamorgan Schl  NSCC04,2025-12-12,1480873,10mm Drought Alarm,22619.0,647739_10mm Drought Alarm,Overflow,0.99,Medium,False,threshold_config
3160945,ACC - Rain -Torbay @ Glamorgan Schl  NSCC04,2025-12-12,1480873,10mm Drought Alarm,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160945,ACC - Rain -Torbay @ Glamorgan Schl  NSCC04,2025-12-12,36423,Rainfall 60 min window sum,22827.0,647739_threshold_alarm_15mm,Overflow,25.0,Medium,False,threshold_config
3160945,ACC - Rain -Torbay @ Glamorgan Schl  NSCC04,2025-12-12,36423,Rainfall 60 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160945,ACC - Rain -Torbay @ Glamorgan Schl  NSCC04,2025-12-12,30856,Rainfall,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160945,ACC - Rain -Torbay @ Glamorgan Schl  NSCC04,2025-12-12,36426,Rainfall 12 hr window sum,22759.0,647739_threshold_alarm,Overflow,70.0,Medium,False,threshold_config
3160945,ACC - Rain -Torbay @ Glamorgan Schl  NSCC04,2025-12-12,36426,Rainfall 12 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160945,ACC - Rain -Torbay @ Glamorgan Schl  NSCC04,2025-12-12,1482419,Rainfall 60 min window sum - Mirror,23233.0,1 hour Accumulated Threshold,Overflow,15.0,Low,False,threshold_config
3160945,ACC - Rain -Torbay @ Glamorgan Schl  NSCC04,2025-12-12,1482419,Rainfall 60 min window sum - Mirror,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160945,ACC - Rain -Torbay @ Glamorgan Schl  NSCC04,2025-12-12,802014,Max TP108 ARI,14677.0,ARI Max Threshold,Overflow,5.0,High,False,threshold_config
3160945,ACC - Rain -Torbay @ Glamorgan Schl  NSCC04,2025-12-12,802014,Max TP108 ARI,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160945,ACC - Rain -Torbay @ Glamorgan Schl  NSCC04,2025-12-12,36427,Rainfall 24 hr window sum,22960.0,647739_threshold_alarm,Overflow,100.0,Medium,False,threshold_config
3160945,ACC - Rain -Torbay @ Glamorgan Schl  NSCC04,2025-12-12,36427,Rainfall 24 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160945,ACC - Rain -Torbay @ Glamorgan Schl  NSCC04,2025-12-12,230610,Rainfall 30 second window sum,7895.0,2.5 mm,Overflow,2.49,Medium,True,threshold_config
3160945,ACC - Rain -Torbay @ Glamorgan Schl  NSCC04,2025-12-12,230610,Rainfall 30 second window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160945,ACC - Rain -Torbay @ Glamorgan Schl  NSCC04,2025-12-12,36422,Rainfall 30 min window sum,22894.0,647739_threshold_alarm_15mm,Overflow,15.0,Medium,False,threshold_config
3160945,ACC - Rain -Torbay @ Glamorgan Schl  NSCC04,2025-12-12,36422,Rainfall 30 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160945,ACC - Rain -Torbay @ Glamorgan Schl  NSCC04,2025-12-12,36425,Rainfall 6 hr window sum,22688.0,647739_threshold_alarm,Overflow,50.0,Medium,False,threshold_config
3160945,ACC - Rain -Torbay @ Glamorgan Schl  NSCC04,2025-12-12,36425,Rainfall 6 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160946,ACC - Rain -Te Pai Park Henderson WCC,2025-12-12,1480761,10mm Drought Alarm,22598.0,648626_10mm Drought Alarm,Overflow,0.99,Medium,False,threshold_config
3160946,ACC - Rain -Te Pai Park Henderson WCC,2025-12-12,1480761,10mm Drought Alarm,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160946,ACC - Rain -Te Pai Park Henderson WCC,2025-12-12,1482933,Rainfall 7 days window sum,23302.0,648626_threshold_alarm,Overflow,180.0,Medium,False,threshold_config
3160946,ACC - Rain -Te Pai Park Henderson WCC,2025-12-12,1482933,Rainfall 7 days window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160946,ACC - Rain -Te Pai Park Henderson WCC,2025-12-12,36436,Rainfall 12 hr window sum,22739.0,648626_threshold_alarm,Overflow,70.0,Medium,False,threshold_config
3160946,ACC - Rain -Te Pai Park Henderson WCC,2025-12-12,36436,Rainfall 12 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160946,ACC - Rain -Te Pai Park Henderson WCC,2025-12-12,230505,Rainfall 30 second window sum,7790.0,2.5 mm,Overflow,2.49,Medium,True,threshold_config
